Almacén,Cliente,Identificación cliente,Telefono cliente,Celular cliente,# factura,Codigo del producto,Detalle producto,Cantidad producto,Cantidad Devueltas,Fecha factura,Precio venta x producto,Precio compra x producto,Descuento,Descuento Total,Venta - descuento,impuesto Total,Impuesto,Subtotal,Total venta,Ciudad,Forma pago,Vendedor,Vendedor2,Usuario,No. Transacción,Promoción,Nota,Categoria,Proveedor,Nota Crédito,Grupo
Cabecera,general,0,,,No7485,carne,Sandwich de carne,1,0,2023-04-01 18:35:10,18000,6500,0,0,18000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7485,,PROPINA,1,0,2023-04-01 18:35:10,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7486,carne,Sandwich de carne,1,0,2023-04-01 19:00:50,18000,6500,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7486,79,Soda con frutas,1,0,2023-04-01 19:00:50,7000,2000,0,0,7000,0,0,7000,7000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No7486,24,Barra de chocolate lok 60% 35g,1,0,2023-04-01 19:00:50,5000,3138,0,0,5000,0,0,5000,5000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7486,,PROPINA,1,0,2023-04-01 19:00:50,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7487,carne,Sandwich de carne,1,0,2023-04-01 19:01:05,18000,6500,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7487,,PROPINA,1,0,2023-04-01 19:01:05,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7488,ahu,Pizza ahuyamin,1,0,2023-04-01 19:25:07,21500,8500,0,0,21500,0,0,21500,21500,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7488,,PROPINA,1,0,2023-04-01 19:25:07,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7489,0006,porción de ensalada ,1,0,2023-04-01 20:10:32,5500,2800,0,0,5500,0,0,5500,5500,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7489,carne,Sandwich de carne,1,0,2023-04-01 20:10:32,18000,6500,0,0,18000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7489,48,Sandwich de pollo,2,0,2023-04-01 20:10:32,15000,5275,0,0,15000,0,0,30000,30000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7489,,PROPINA,1,0,2023-04-01 20:10:32,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7490,carne,Sandwich de carne,1,0,2023-04-01 20:55:51,18000,6500,0,0,18000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7490,79,Soda con frutas,1,0,2023-04-01 20:55:51,6500,2000,0,0,6500,0,0,6500,6500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No7490,vegelpo,Pizza vegetales con pollo,1,0,2023-04-01 20:55:51,20000,6400,0,0,20000,0,0,20000,20000,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7490,,PROPINA,1,0,2023-04-01 20:55:51,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7491,carne,Sandwich de carne,1,0,2023-04-01 20:58:47,18000,6500,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7491,ahu,Pizza ahuyamin,1,0,2023-04-01 20:58:47,21500,8500,0,0,21500,0,0,21500,21500,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7491,79,Soda con frutas,2,0,2023-04-01 20:58:47,6500,2000,0,0,6500,0,0,13000,13000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No7491,51,Torta del día,1,0,2023-04-01 20:58:47,7500,3238,0,0,7500,0,0,7500,7500,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7491,,PROPINA,1,0,2023-04-01 20:58:47,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7492,Soda,Soda hatsu ,1,0,2023-04-01 21:01:56,4000,2500,0,0,4000,0,0,4000,4000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7492,0006,porción de ensalada ,1,0,2023-04-01 21:01:56,5000,2800,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7492,48,Sandwich de pollo,1,0,2023-04-01 21:01:56,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7492,,PROPINA,1,0,2023-04-01 21:01:56,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7493,ahu,Pizza ahuyamin,1,0,2023-04-01 21:02:53,21500,8500,0,0,21500,0,0,21500,21500,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7493,,PROPINA,1,0,2023-04-01 21:02:53,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7494,565,huevos revueltos ,2,0,2023-04-03 08:15:13,7000,3000,0,0,7000,0,0,14000,14000,,nequi,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7494,,PROPINA,1,0,2023-04-03 08:15:13,0,0,0,0,0,0,0,0,0,,nequi,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7495,48,Sandwich de pollo,2,0,2023-04-03 08:56:48,15000,5275,0,0,15000,0,0,30000,30000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7495,,PROPINA,1,0,2023-04-03 08:56:48,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7496,decom,Desayuno para 2,1,0,2023-04-03 10:30:43,44000,16500,0,0,44000,0,0,44000,44000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7496,,PROPINA,1,0,2023-04-03 10:30:43,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7497,37,Bowl de Fruta Salpicon,1,0,2023-04-03 11:00:36,9500,2500,0,0,9500,0,0,9500,9500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7497,38,Bowl de Fruta Frutos Rojos,1,0,2023-04-03 11:00:36,11000,4325,0,0,11000,0,0,11000,11000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7497,,PROPINA,1,0,2023-04-03 11:00:36,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7498,77,Batido Verde,1,0,2023-04-03 11:13:01,7000,3000,0,0,7000,0,0,7000,7000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7498,Omelees,Omelette especial,2,0,2023-04-03 11:13:01,10000,4500,0,0,10000,0,0,20000,20000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7498,57,Cappucino en leche de vaca,1,0,2023-04-03 11:13:01,3500,1300,0,0,3500,0,0,3500,3500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7498,bowl,Bowl de frutas y yogurt griego,1,0,2023-04-03 11:13:01,6000,2500,0,0,6000,0,0,6000,6000,,efectivo,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7498,,PROPINA,1,0,2023-04-03 11:13:01,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7499,76,Batido Refrescante,1,0,2023-04-03 11:44:26,7000,2589,0,0,7000,0,0,7000,7000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7499,48,Sandwich de pollo,1,0,2023-04-03 11:44:26,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7499,,PROPINA,1,0,2023-04-03 11:44:26,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7500,0006,porción de ensalada ,1,0,2023-04-03 11:52:15,5000,2800,0,0,5000,0,0,5000,5000,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7500,48,Sandwich de pollo,1,0,2023-04-03 11:52:15,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7500,,PROPINA,1,0,2023-04-03 11:52:15,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7501,48,Sandwich de pollo,1,0,2023-04-03 16:34:53,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7501,,PROPINA,1,0,2023-04-03 16:34:53,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7502,48,Sandwich de pollo,1,0,2023-04-03 16:54:46,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7502,,PROPINA,1,0,2023-04-03 16:54:46,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7503,49,Sandwich de atún,1,0,2023-04-03 17:35:06,18000,9300,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7503,79,Soda con frutas,1,0,2023-04-03 17:35:06,6500,2000,0,0,6500,0,0,6500,6500,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,Alfoli,No,sin grupo
Cabecera,general,0,,,No7503,,PROPINA,1,0,2023-04-03 17:35:06,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7504,48,Sandwich de pollo,1,0,2023-04-03 18:40:02,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7504,,PROPINA,1,0,2023-04-03 18:40:02,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7505,carne,Sandwich de carne,1,0,2023-04-03 18:42:46,18000,6500,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7505,48,Sandwich de pollo,1,0,2023-04-03 18:42:46,15000,5275,0,0,15000,0,0,15000,15000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7505,76,Batido Refrescante,1,0,2023-04-03 18:42:46,7000,2589,0,0,7000,0,0,7000,7000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7505,,PROPINA,1,0,2023-04-03 18:42:46,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7506,48,Sandwich de pollo,1,0,2023-04-03 18:53:04,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7506,49,Sandwich de atún,1,0,2023-04-03 18:53:04,18000,9300,0,0,18000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7506,,PROPINA,1,0,2023-04-03 18:53:04,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7507,48,Sandwich de pollo,1,0,2023-04-03 19:28:23,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7507,vegelpo,Pizza vegetales con pollo,1,0,2023-04-03 19:28:23,20500,6400,0,0,20500,0,0,20500,20500,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7507,,PROPINA,1,0,2023-04-03 19:28:23,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7508,ensalapo,Ensalada con pollo,1,0,2023-04-03 19:45:00,22000,9500,0,0,22000,0,0,22000,22000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7508,vegelpo,Pizza vegetales con pollo,1,0,2023-04-03 19:45:00,20000,6400,0,0,20000,0,0,20000,20000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7508,aguaplas01,agua plastica,2,0,2023-04-03 19:45:00,3000,1000,0,0,3000,0,0,6000,6000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7508,sandwpo,Sándwich de pollo con manzana,1,0,2023-04-03 19:45:00,19000,6900,0,0,19000,0,0,19000,19000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7508,Soda,Soda hatsu ,1,0,2023-04-03 19:45:00,4000,2500,0,0,4000,0,0,4000,4000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7508,,PROPINA,1,0,2023-04-03 19:45:00,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7509,ahu,Pizza ahuyamin,1,0,2023-04-03 20:15:54,21500,8500,0,0,21500,0,0,21500,21500,,efectivo,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7509,,PROPINA,1,0,2023-04-03 20:15:54,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7510,76,Batido Refrescante,1,0,2023-04-03 21:00:30,7500,2589,0,0,7500,0,0,7500,7500,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7510,,PROPINA,1,0,2023-04-03 21:00:30,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7511,50,Sandwich Napolitano,1,0,2023-04-03 21:10:22,15000,6312,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7511,,PROPINA,1,0,2023-04-03 21:10:22,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,Radiologos del Parque IPS S.A.S,9001759902,,,No7513,48,Sandwich de pollo,1,0,2023-04-04 09:17:10,15000,5275,0,0,15000,0,0,15000,15000,Santander,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,Radiologos del Parque IPS S.A.S,9001759902,,,No7513,73,Batido Frutos Rojos,1,0,2023-04-04 09:17:10,14000,6760,0,0,14000,0,0,14000,14000,Santander,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,Radiologos del Parque IPS S.A.S,9001759902,,,No7513,,PROPINA,1,0,2023-04-04 09:17:10,0,0,0,0,0,0,0,0,0,Santander,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7514,42,Waffle Fresa y Arandanos,1,0,2023-04-04 09:39:09,16500,5000,0,0,16500,0,0,16500,16500,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7514,57,Cappucino en leche de vaca,1,0,2023-04-04 09:39:09,3500,1300,0,0,3500,0,0,3500,3500,,nequi,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7514,,PROPINA,1,0,2023-04-04 09:39:09,0,0,0,0,0,0,0,0,0,,nequi,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7515,48,Sandwich de pollo,1,0,2023-04-04 10:28:10,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7515,,PROPINA,1,0,2023-04-04 10:28:10,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7516,carne,Sandwich de carne,1,0,2023-04-04 11:56:36,18000,6500,0,0,18000,0,0,18000,18000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,snucks,No,sin grupo
Cabecera,general,0,,,No7516,48,Sandwich de pollo,1,0,2023-04-04 11:56:36,15000,5275,0,0,15000,0,0,15000,15000,,tarjeta debito,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7516,0006,porción de ensalada ,1,0,2023-04-04 11:56:36,5500,2800,0,0,5500,0,0,5500,5500,,tarjeta debito,,,erickfaloquin@gmail.com,,,,General,,No,sin grupo
Cabecera,general,0,,,No7516,,PROPINA,1,0,2023-04-04 11:56:36,0,0,0,0,0,0,0,0,0,,tarjeta debito,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7517,WHEVA,Waffle con Helado Vainilla,1,0,2023-04-04 16:47:41,17000,7800,0,0,17000,0,0,17000,17000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7517,,PROPINA,1,0,2023-04-04 16:47:41,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7518,48,Sandwich de pollo,1,0,2023-04-04 17:08:52,15000,5275,0,0,15000,0,0,15000,15000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7518,,PROPINA,1,0,2023-04-04 17:08:52,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7519,WHEVA,Waffle con Helado Vainilla,1,0,2023-04-04 17:21:56,17000,7800,0,0,17000,0,0,17000,17000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,snucks,No,sin grupo
Cabecera,general,0,,,No7519,,PROPINA,1,0,2023-04-04 17:21:56,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
Cabecera,general,0,,,No7520,49,Sandwich de atún,1,0,2023-04-04 18:53:49,18000,9300,0,0,18000,0,0,18000,18000,,efectivo,,,erickfaloquin@gmail.com,,,,CARTA,,No,sin grupo
Cabecera,general,0,,,No7520,,PROPINA,1,0,2023-04-04 18:53:49,0,0,0,0,0,0,0,0,0,,efectivo,,,erickfaloquin@gmail.com,,,,,,No,sin grupo
